Equipment_ID,Type,Site_ID,Engine_Hours/Day,Idle_Hours/Day,Fuel_Level (%),Distance_Covered/Day (km),Equipment_Health (%),Current_Contract_ID,Last_Operator_ID,Latitude,Longitude,Maintenance_Status,Utilization (%),Status,Expected_Site_ID,Contract_End_Status,Anomaly_Type,Anomaly_Flag
EQ03089,Motor Grader,S129,6.3,1.1,73,39.4,95,C1606,OP0360,12.948797,80.267065,Due Soon,96,Running,S129,Active,Normal,0
EQ03090,Motor Grader,S123,5.4,2.1,40,36.7,92,C6774,OP0535,12.983773,79.96514,Overdue,68,Running,S123,Active,Normal,0
EQ03091,Excavator,S077,0.5,22.0,55,35.3,82,C2886,OP0480,12.864367,80.302938,Good,5,Idle,S077,Active,High Idle,1
EQ03092,Backhoe Loader,S023,10.9,0.9,94,32.9,92,C3223,OP0212,13.206094,80.24743,Due Soon,67,Running,S023,Active,Normal,0
EQ03093,Wheel Loader,S113,10.6,2.5,65,14.7,89,C5174,OP0231,13.006366,80.308743,Good,76,Running,S113,Active,Normal,0
EQ03094,Backhoe Loader,S004,7.6,1.6,67,39.5,83,C4553,OP0045,13.00189,80.007952,Good,83,Running,S004,Active,Normal,0
EQ03095,Motor Grader,S047,8.6,2.7,81,24.0,95,C6755,OP0169,13.298603,80.189514,Good,86,Running,S047,Active,Normal,0
EQ03096,Excavator,S102,6.5,1.4,91,16.6,83,C9862,OP1135,13.346472,80.388604,Due Soon,78,Running,S102,Active,Normal,0
EQ03097,Skid Steer Loader,S091,10.9,2.6,62,27.8,86,C5230,OP0916,13.300042,80.302841,Good,87,Running,S091,Active,Normal,0
EQ03098,Skid Steer Loader,S119,10.0,2.9,72,32.8,98,C6851,OP0052,12.838857,80.102458,Good,95,Running,S119,Active,Normal,0
EQ03099,Motor Grader,S111,10.4,2.5,48,16.2,100,C3882,OP0169,12.836325,80.39531,Good,87,Running,S111,Active,Normal,0
EQ03100,Wheel Loader,S119,7.1,3.0,89,12.4,86,C8633,OP0913,13.096287,80.313147,Good,71,Running,S119,Active,Normal,0
EQ03101,Wheel Loader,S115,5.9,0.0,55,33.7,96,C7365,OP0517,12.796996,80.396658,Good,96,Running,S115,Active,Normal,0
EQ03102,Bulldozer,S097,7.3,0.8,53,35.7,80,C2409,OP1031,12.864321,80.117721,Good,86,Running,S097,Active,Normal,0
EQ03103,Backhoe Loader,S109,10.4,2.1,36,33.2,80,C3132,OP0324,12.708505,80.027854,Good,67,Running,S138,Active,Wrong Site,1
EQ03104,Excavator,S023,5.5,2.9,88,19.7,95,C7858,OP0974,13.293633,79.993147,Due Soon,98,Running,S023,Active,Normal,0
EQ03105,Skid Steer Loader,S099,6.3,2.2,95,30.4,95,C5225,OP0155,12.991166,80.093695,Good,75,Running,S065,Active,Wrong Site,1
EQ03106,Bulldozer,S018,6.5,0.0,86,38.6,87,C8843,OP0747,13.100876,80.340057,Good,69,Running,S018,Active,Normal,0
EQ03107,Wheel Loader,S119,7.4,0.7,64,25.3,86,C1599,OP0654,13.067629,80.0548,Good,71,Running,S119,Active,Normal,0
EQ03108,Wheel Loader,S130,10.6,1.9,52,21.1,98,C4586,OP0528,12.766467,80.279035,Good,73,Running,S130,Active,Normal,0
EQ03109,Backhoe Loader,S045,10.2,2.7,58,16.3,83,C7647,OP0873,13.293838,80.310889,Good,73,Running,S045,Active,Normal,0
EQ03110,Excavator,S124,8.3,0.3,71,35.3,82,C4847,OP0472,13.016645,80.14566,Good,86,Running,S124,Active,Normal,0
EQ03111,Dump Truck,S037,7.4,1.2,57,31.0,94,C4201,OP1041,13.259515,80.252448,Good,81,Running,S037,Active,Normal,0
EQ03112,Bulldozer,S063,8.2,0.5,81,38.1,91,C5514,OP0522,12.965218,80.072196,Good,72,Running,S063,Active,Normal,0
EQ03113,Bulldozer,S011,9.7,0.8,78,37.2,97,C3505,OP0525,13.34749,80.200719,Due Soon,68,Running,S011,Active,Normal,0
EQ03114,Skid Steer Loader,S044,7.1,1.6,35,25.1,99,C2596,OP0014,13.062529,80.368827,Good,88,Running,S044,Active,Normal,0
EQ03115,Excavator,S013,8.3,2.5,44,165.0,83,C7016,OP1171,13.336469,80.072375,Good,98,Running,S013,Active,Distance Spike,1
EQ03116,Backhoe Loader,S091,11.0,0.8,73,27.7,96,C1325,OP0771,12.987257,80.030825,Due Soon,98,Running,S091,Active,Normal,0
EQ03117,Backhoe Loader,S034,9.6,1.5,71,30.1,90,C6177,OP0621,13.177082,80.011658,Good,91,Running,S034,Active,Normal,0
EQ03118,Backhoe Loader,S005,6.1,2.5,62,33.1,81,C6795,OP0591,13.097129,80.398123,Good,68,Running,S005,Active,Normal,0
EQ03119,Skid Steer Loader,S150,8.8,0.1,59,36.8,85,C5391,OP0827,13.035102,80.383512,Due Soon,76,Running,S150,Active,Normal,0
EQ03120,Motor Grader,S033,6.6,0.3,79,20.7,95,C9645,OP0291,13.265942,80.326063,Good,92,Running,S033,Active,Normal,0
EQ03121,Skid Steer Loader,S141,9.1,1.2,70,23.3,99,C8636,OP0874,12.855341,80.322098,Good,73,Running,S141,Active,Normal,0
EQ03122,Wheel Loader,S076,9.3,1.2,88,19.6,98,C2480,OP1097,13.155028,80.131197,Due Soon,86,Running,S076,Active,Normal,0
EQ03123,Skid Steer Loader,S125,10.5,2.4,50,33.1,91,C2487,OP0537,12.822064,80.269858,Good,70,Running,S125,Active,Normal,0
EQ03124,Motor Grader,S085,9.7,1.6,55,12.5,82,C6175,OP0216,12.945134,80.175379,Due Soon,78,Running,S085,Active,Normal,0
EQ03125,Bulldozer,S050,10.7,2.0,56,16.8,87,C2144,OP0464,13.061926,80.020308,Good,69,Running,S050,Active,Normal,0
EQ03126,Skid Steer Loader,S130,5.0,3.0,65,27.4,92,C1606,OP0043,13.078939,80.212056,Due Soon,93,Running,S130,Active,Normal,0
EQ03127,Excavator,S089,11.0,2.7,66,20.6,85,C7426,OP0353,12.950262,80.276226,Good,75,Running,S089,Active,Normal,0
EQ03128,Wheel Loader,S002,5.6,2.1,86,13.3,83,C9337,OP1021,13.079155,80.287997,Good,97,Running,S002,Active,Normal,0
EQ03129,Backhoe Loader,S099,6.0,2.2,59,31.2,83,C4554,OP0558,12.805752,80.063202,Good,68,Running,S099,Active,Normal,0
EQ03130,Motor Grader,S050,7.7,1.8,38,16.0,99,C1934,OP0082,12.79377,80.289443,Good,70,Running,S050,Active,Normal,0
EQ03131,Motor Grader,S097,7.7,0.3,36,16.1,81,C7302,OP0748,13.250364,80.356466,Good,69,Running,S097,Active,Normal,0
EQ03132,Backhoe Loader,S062,7.5,2.6,95,40.0,99,C4906,OP1168,13.054844,80.178707,Good,95,Running,S062,Active,Normal,0
EQ03133,Dump Truck,S130,10.4,1.9,51,29.2,81,C6250,OP0368,13.196429,80.228745,Overdue,95,Running,S130,Active,Normal,0
EQ03134,Bulldozer,S150,6.9,0.3,58,17.7,88,C7065,OP0543,13.216053,80.376836,Good,94,Running,S150,Active,Normal,0
EQ03135,Dump Truck,S056,7.4,0.4,71,37.6,84,C5016,OP1157,13.086368,80.162214,Good,81,Running,S056,Active,Normal,0
EQ03136,Skid Steer Loader,S119,9.4,2.4,93,38.8,93,C7270,OP0235,13.052817,80.292672,Good,65,Running,S119,Active,Normal,0
EQ03137,Motor Grader,S099,5.8,1.2,79,21.1,92,C3658,OP0917,12.814889,80.020573,Due Soon,75,Running,S099,Active,Normal,0
EQ03138,Excavator,S070,7.8,0.3,58,165.0,80,C7609,OP0781,12.997554,80.221416,Due Soon,98,Running,S070,Active,Distance Spike,1
EQ03139,Backhoe Loader,S021,8.7,2.4,94,37.2,95,C3555,OP0463,13.005415,79.985921,Good,80,Running,S021,Active,Normal,0
EQ03140,Bulldozer,S052,10.7,1.9,93,30.5,85,C4327,OP0877,12.962189,79.953421,Good,90,Running,S052,Active,Normal,0
EQ03141,Wheel Loader,S014,6.3,0.5,77,22.6,90,C8475,OP0230,13.122129,80.231903,Overdue,77,Running,S014,Active,Normal,0
EQ03142,Wheel Loader,S082,8.9,1.9,38,35.5,97,C9102,OP0091,13.211785,80.052097,Good,93,Running,S082,Active,Normal,0
EQ03143,Excavator,S054,7.7,1.4,35,20.2,90,C6620,OP1089,13.093106,80.03261,Good,96,Running,S054,Active,Normal,0
EQ03144,Backhoe Loader,S096,7.2,2.1,46,18.2,88,C6037,OP0061,12.749443,79.963395,Good,80,Running,S096,Active,Normal,0
EQ03145,Wheel Loader,S022,8.5,2.0,82,28.2,84,C2153,OP0064,12.966456,80.253593,Due Soon,94,Running,S022,Active,Normal,0
EQ03146,Wheel Loader,S124,5.0,1.3,78,39.9,98,C7853,OP0254,12.80786,80.154617,Good,95,Running,S124,Active,Normal,0
EQ03147,Backhoe Loader,S004,10.1,2.4,74,29.5,92,C3299,OP0068,13.203502,80.147935,Good,89,Running,S004,Active,Normal,0
EQ03148,Bulldozer,S143,8.9,1.0,81,33.2,96,C7076,OP0616,13.065891,80.168128,Good,96,Running,S143,Active,Normal,0
EQ03149,Motor Grader,S086,6.1,0.5,94,29.1,86,C1556,OP0185,13.185545,80.332607,Good,75,Running,S086,Active,Normal,0
EQ03150,Bulldozer,S090,8.9,2.6,68,27.8,83,C2930,OP0320,13.294063,80.050702,Good,89,Running,S090,Active,Normal,0
EQ03151,Motor Grader,S012,6.4,0.9,75,24.2,93,C7946,OP0648,13.315685,80.17336,Good,76,Running,S012,Active,Normal,0
EQ03152,Dump Truck,S132,5.9,1.8,39,165.0,99,C3388,OP1029,12.99081,80.075934,Good,98,Running,S132,Active,Distance Spike,1
EQ03153,Motor Grader,S121,0.5,22.0,91,19.2,98,C9347,OP1065,13.232861,80.363558,Good,5,Idle,S121,Active,High Idle,1
EQ03154,Motor Grader,S088,6.8,1.1,57,27.4,99,C3251,OP0937,13.255563,80.061317,Due Soon,70,Running,S088,Active,Normal,0
EQ03155,Dump Truck,S056,7.2,2.6,91,35.9,95,C6717,OP1191,12.917053,80.024667,Good,74,Running,S056,Active,Normal,0
EQ03156,Dump Truck,S017,9.5,2.2,39,39.9,91,C8733,OP0215,13.033525,80.03053,Due Soon,65,Running,S017,Active,Normal,0
EQ03157,Wheel Loader,S046,10.0,1.1,93,165.0,83,C2845,OP0437,12.883407,80.342741,Good,98,Running,S046,Active,Distance Spike,1
EQ03158,Dump Truck,S121,6.1,1.5,94,25.0,96,C5751,OP0863,12.798016,80.134279,Good,77,Running,S121,Active,Normal,0
EQ03159,Motor Grader,S051,11.0,2.0,52,38.0,80,C2783,OP0264,13.308957,80.188422,Good,68,Running,S051,Active,Normal,0
EQ03160,Wheel Loader,S119,7.1,1.0,94,13.9,84,C6121,OP0834,13.327882,80.097765,Good,92,Running,S119,Active,Normal,0
EQ03161,Excavator,S082,10.4,2.1,88,30.8,84,C1982,OP0392,13.3214,80.346505,Good,74,Running,S082,Active,Normal,0
EQ03162,Backhoe Loader,S001,6.7,0.9,88,12.6,83,C6503,OP0621,12.905247,80.046262,Overdue,72,Running,S001,Active,Normal,0
EQ03163,Skid Steer Loader,S022,8.7,2.2,77,25.3,95,C5452,OP0425,12.846364,80.048274,Good,70,Running,S022,Active,Normal,0
EQ03164,Wheel Loader,S134,8.9,1.1,50,22.5,80,C2659,OP0678,13.285073,79.966494,Good,74,Running,S134,Active,Normal,0
EQ03165,Bulldozer,S010,5.4,1.0,85,15.7,87,C7821,OP1110,12.920793,80.34185,Good,80,Running,S010,Active,Normal,0
EQ03166,Excavator,S137,8.5,1.1,86,13.5,89,C3622,OP0195,13.020466,80.227324,Overdue,65,Running,S137,Active,Normal,0
EQ03167,Motor Grader,S132,10.5,0.1,44,26.9,94,C1464,OP0448,13.178044,79.952029,Good,92,Running,S132,Active,Normal,0
EQ03168,Backhoe Loader,S106,9.6,0.5,82,27.2,92,C6921,OP1015,13.124986,80.010969,Good,68,Running,S106,Active,Normal,0
EQ03169,Motor Grader,S016,9.4,2.6,42,12.3,96,C6344,OP0523,13.111082,80.303147,Good,72,Running,S016,Active,Normal,0
EQ03170,Wheel Loader,S083,7.0,2.3,44,32.6,83,C5119,OP0496,12.791904,80.352091,Good,78,Running,S083,Active,Normal,0
EQ03171,Backhoe Loader,S049,7.0,1.1,67,12.1,97,C1768,OP0755,12.758982,80.166215,Good,66,Running,S049,Active,Normal,0
EQ03172,Dump Truck,S146,7.3,2.9,44,35.0,92,C3269,OP0554,12.71529,80.280924,Good,70,Running,S146,Active,Normal,0
EQ03173,Motor Grader,S124,10.4,2.8,70,21.4,81,C6542,OP0781,13.021576,80.184741,Good,91,Running,S124,Active,Normal,0
EQ03174,Wheel Loader,S125,10.6,2.8,81,37.6,92,C1463,OP0239,13.025234,80.073461,Good,92,Running,S125,Active,Normal,0
EQ03175,Dump Truck,S035,10.1,1.0,35,12.5,85,C4001,OP1120,13.129723,80.194303,Good,75,Running,S035,Active,Normal,0
EQ03176,Bulldozer,S016,5.6,3.0,54,17.5,84,C3336,OP0522,12.75321,80.151764,Good,78,Running,S016,Active,Normal,0
EQ03177,Skid Steer Loader,S120,7.1,0.4,92,38.5,88,C6060,OP0741,13.020819,80.002043,Good,67,Running,S018,Active,Wrong Site,1
EQ03178,Bulldozer,S149,8.2,1.1,67,19.8,84,C9338,OP0152,12.714571,80.082177,Good,81,Running,S149,Active,Normal,0
EQ03179,Excavator,S086,7.7,0.8,65,30.5,85,C8866,OP1125,13.307306,80.376686,Good,74,Running,S086,Active,Normal,0
EQ03180,Dump Truck,S090,5.3,2.5,84,39.8,80,C5225,OP0583,13.21392,80.101251,Due Soon,71,Running,S090,Active,Normal,0
EQ03181,Skid Steer Loader,S023,7.5,0.6,38,16.6,84,C7130,OP0730,12.752958,80.204772,Good,83,Running,S023,Active,Normal,0
EQ03182,Dump Truck,S023,7.7,0.6,72,38.0,100,C9550,OP0028,12.808517,80.109601,Good,88,Running,S023,Active,Normal,0
EQ03183,Skid Steer Loader,S104,6.8,0.1,43,15.4,94,C2217,OP0165,12.756463,80.159704,Good,96,Running,S104,Active,Normal,0
EQ03184,Skid Steer Loader,S116,7.8,0.9,48,19.9,80,C1695,OP0357,13.167273,80.193941,Good,81,Running,S116,Active,Normal,0
EQ03185,Skid Steer Loader,S042,6.4,2.5,42,15.4,89,C3979,OP0142,12.822424,79.967953,Good,98,Running,S042,Active,Normal,0
EQ03186,Motor Grader,S024,9.9,0.1,59,31.2,90,C3538,OP0880,13.293509,80.167377,Good,70,Running,S024,Active,Normal,0
EQ03187,Bulldozer,S099,6.5,0.1,93,32.8,83,C7881,OP0094,13.129582,80.251589,Good,83,Running,S099,Active,Normal,0
EQ03188,Dump Truck,S082,6.4,0.9,39,31.1,94,C3477,OP0740,13.172238,80.247495,Good,96,Running,S082,Active,Normal,0
EQ03189,Wheel Loader,S137,9.4,1.9,61,37.1,91,C8952,OP0669,13.153041,80.160214,Good,90,Running,S137,Active,Normal,0
EQ03190,Skid Steer Loader,S038,10.7,2.4,51,26.3,94,C1987,OP0850,12.733684,80.19545,Good,85,Running,S038,Active,Normal,0
EQ03191,Dump Truck,S019,6.7,2.4,35,18.2,83,C6456,OP0043,13.262582,80.306995,Good,88,Running,S019,Active,Normal,0
EQ03192,Skid Steer Loader,S130,6.1,1.1,45,19.4,85,C2235,OP0213,13.301097,80.056627,Good,70,Running,S130,Active,Normal,0
EQ03193,Dump Truck,S104,7.6,1.0,88,23.1,81,C2370,OP0183,12.835919,80.324525,Good,96,Running,S104,Active,Normal,0
EQ03194,Excavator,S103,10.3,0.5,73,33.6,83,C8213,OP0203,12.708279,80.156924,Good,81,Running,S103,Active,Normal,0
EQ03195,Excavator,S105,8.7,2.5,46,36.2,91,C9013,OP1071,12.727962,79.999887,Good,80,Running,S105,Active,Normal,0
EQ03196,Bulldozer,S059,9.2,1.7,74,26.1,91,C3775,OP0853,13.194762,80.035703,Overdue,79,Running,S059,Active,Normal,0
EQ03197,Skid Steer Loader,S116,10.6,2.9,35,14.4,98,C7215,OP0274,13.262787,80.254109,Good,83,Running,S116,Active,Normal,0
EQ03198,Backhoe Loader,S107,9.5,2.8,54,31.3,97,C8752,OP0376,12.91621,80.019571,Due Soon,72,Running,S107,Active,Normal,0
EQ03199,Skid Steer Loader,S080,9.4,1.1,88,26.3,86,C8268,OP1097,12.859507,80.200391,Due Soon,76,Running,S080,Active,Normal,0
EQ03200,Dump Truck,S113,6.2,2.6,52,165.0,82,C6493,OP1013,12.748926,80.006554,Good,98,Running,S113,Active,Distance Spike,1
EQ03201,Wheel Loader,S106,7.2,1.5,73,18.6,28,C1260,OP0616,12.774683,80.058294,Overdue,82,Maintenance,S106,Active,Maintenance Overdue,1
EQ03202,Excavator,S004,10.8,2.6,87,21.6,96,C5164,OP1164,13.078698,80.18785,Good,86,Running,S004,Active,Normal,0
EQ03203,Backhoe Loader,S017,6.9,0.4,66,32.3,80,C5480,OP0799,13.262037,80.044057,Good,84,Running,S017,Active,Normal,0
EQ03204,Skid Steer Loader,S122,10.8,3.0,75,36.2,81,C2605,OP1076,13.178163,79.957104,Good,67,Running,S122,Active,Normal,0
EQ03205,Motor Grader,S097,10.2,2.6,93,15.9,93,C3229,OP0572,12.859043,80.119554,Good,76,Running,S097,Active,Normal,0
EQ03206,Wheel Loader,S096,10.4,2.3,64,17.9,84,C5791,OP0698,12.773127,80.246044,Good,97,Running,S096,Active,Normal,0
EQ03207,Wheel Loader,S051,8.7,0.2,58,17.7,85,C6536,OP0709,13.062315,80.191198,Due Soon,79,Running,S051,Active,Normal,0
EQ03208,Motor Grader,S148,8.5,0.3,45,20.2,80,C5580,OP0023,13.141303,80.05528,Good,83,Running,S148,Active,Normal,0
EQ03209,Bulldozer,S109,9.6,1.2,43,24.0,92,C8478,OP0696,13.135816,80.237201,Good,93,Running,S109,Active,Normal,0
EQ03210,Dump Truck,S145,8.0,0.9,37,28.3,87,C3706,OP0614,12.991237,79.966031,Good,95,Running,S145,Active,Normal,0
EQ03211,Wheel Loader,S106,5.5,1.2,93,29.7,93,C7655,OP1177,12.813871,80.08673,Good,88,Running,S106,Active,Normal,0
EQ03212,Skid Steer Loader,S142,7.3,0.8,93,30.4,92,C3787,OP1150,12.775292,80.118362,Good,75,Running,S142,Active,Normal,0
EQ03213,Wheel Loader,S083,10.8,1.2,89,31.9,81,C2276,OP0880,13.106674,80.184182,Due Soon,82,Running,S083,Active,Normal,0
EQ03214,Excavator,S046,7.8,1.8,46,16.6,80,C2599,OP1080,13.136281,80.140623,Good,94,Running,S046,Active,Normal,0
EQ03215,Motor Grader,S083,9.3,1.3,64,16.9,84,C1796,OP0455,12.945054,79.998366,Due Soon,75,Running,S083,Active,Normal,0
EQ03216,Bulldozer,S132,10.5,2.7,85,38.0,88,C6409,OP0514,12.87849,80.156176,Good,86,Running,S132,Active,Normal,0
EQ03217,Dump Truck,S068,6.5,0.2,53,28.8,96,C8883,OP0949,12.96171,80.368127,Good,82,Running,S068,Active,Normal,0
EQ03218,Motor Grader,S123,10.9,1.7,55,25.3,81,C5753,OP0856,13.170289,80.397899,Due Soon,73,Running,S123,Active,Normal,0
EQ03219,Wheel Loader,S108,8.7,1.2,79,24.2,89,C8064,OP0865,12.741556,80.254677,Due Soon,89,Running,S108,Active,Normal,0
EQ03220,Motor Grader,S094,8.6,0.8,56,13.3,99,C2206,OP0510,12.739212,80.060551,Good,94,Running,S094,Active,Normal,0
EQ03221,Skid Steer Loader,S107,6.8,2.4,38,28.6,85,C1277,OP0537,12.700298,80.025255,Good,85,Running,S107,Active,Normal,0
EQ03222,Skid Steer Loader,S111,8.5,2.4,47,20.5,98,C8058,OP1159,13.023701,80.276903,Good,88,Running,S111,Active,Normal,0
EQ03223,Skid Steer Loader,S120,7.4,1.5,86,31.3,80,C4333,OP0539,13.300517,80.030459,Good,86,Running,S120,Active,Normal,0
EQ03224,Skid Steer Loader,S024,5.3,0.6,46,18.9,85,C3971,OP0774,12.7692,80.234495,Good,86,Running,S024,Active,Normal,0
EQ03225,Motor Grader,S149,9.2,1.1,67,15.3,83,C5215,OP0186,13.206893,80.038753,Good,66,Running,S149,Active,Normal,0
EQ03226,Bulldozer,S079,6.4,1.2,45,35.8,80,C6309,OP0073,12.843585,80.038681,Good,71,Running,S079,Active,Normal,0
EQ03227,Motor Grader,S110,8.5,1.5,68,13.6,90,C4072,OP0805,13.321424,80.386498,Good,66,Running,S110,Active,Normal,0
EQ03228,Excavator,S058,9.5,0.4,92,26.8,89,C1638,OP0423,12.927388,79.978979,Good,87,Running,S058,Active,Normal,0
EQ03229,Excavator,S057,9.1,1.3,67,40.0,91,C6124,OP1118,13.319222,80.32694,Good,93,Running,S057,Active,Normal,0
EQ03230,Dump Truck,S019,6.4,2.5,84,16.8,84,C9792,OP0348,12.786829,80.259373,Good,96,Running,S019,Active,Normal,0
EQ03231,Wheel Loader,S085,8.7,2.3,80,21.7,91,C5852,OP1117,13.341275,80.090071,Good,78,Running,S085,Active,Normal,0
EQ03232,Bulldozer,S115,6.9,2.7,94,28.4,98,C6685,OP0007,12.770342,80.398381,Good,66,Running,S115,Active,Normal,0
EQ03233,Skid Steer Loader,S126,5.5,1.2,51,21.8,88,C4321,OP0167,12.874279,80.169246,Good,65,Running,S126,Active,Normal,0
EQ03234,Excavator,S033,7.2,2.1,46,26.7,84,C8003,OP0053,13.122065,80.227341,Due Soon,85,Running,S033,Active,Normal,0
EQ03235,Dump Truck,S008,9.3,1.7,75,24.4,85,C2541,OP0335,12.836205,80.215317,Good,68,Running,S075,Active,Wrong Site,1
EQ03236,Dump Truck,S118,10.3,1.7,55,28.5,85,C6438,OP0081,12.710242,79.973575,Good,76,Running,S118,Active,Normal,0
EQ03237,Excavator,S004,7.8,0.5,88,14.4,86,C3779,OP0566,13.10209,80.190206,Good,72,Running,S004,Active,Normal,0
EQ03238,Backhoe Loader,S027,8.0,0.8,57,21.6,89,C8374,OP0514,13.295209,80.104084,Good,68,Running,S027,Active,Normal,0
EQ03239,Excavator,S052,10.3,0.2,92,14.6,89,C5941,OP0119,12.982029,80.389397,Good,70,Running,S052,Active,Normal,0
EQ03240,Motor Grader,S005,10.8,1.7,45,16.4,88,C9662,OP1137,12.811891,80.008287,Good,80,Running,S005,Active,Normal,0
EQ03241,Wheel Loader,S011,7.1,0.4,89,14.6,85,C5393,OP0591,12.857677,80.212777,Due Soon,68,Running,S011,Active,Normal,0
EQ03242,Bulldozer,S135,5.3,1.0,89,29.8,80,C9841,OP0112,12.927323,80.385622,Good,76,Running,S135,Active,Normal,0
EQ03243,Dump Truck,S035,8.7,16.0,37,39.4,82,C8168,OP1150,13.282849,80.190111,Due Soon,8,Idle,S035,Active,Low Utilization,1
EQ03244,Motor Grader,S091,5.4,2.1,80,39.3,81,C6728,OP0484,12.99925,80.360078,Good,79,Running,S091,Active,Normal,0
EQ03245,Motor Grader,S150,10.7,1.4,67,24.0,88,C2559,OP0724,13.24447,80.266142,Good,74,Running,S150,Active,Normal,0
EQ03246,Dump Truck,S018,6.3,0.6,84,35.1,84,C5901,OP0043,13.109719,79.963996,Due Soon,91,Running,S018,Active,Normal,0
EQ03247,Excavator,S038,10.4,2.0,93,14.7,87,C9169,OP1106,12.910392,80.265696,Good,69,Running,S038,Active,Normal,0
EQ03248,Dump Truck,S134,10.4,2.2,87,32.0,95,C3284,OP0949,12.930609,80.149534,Good,92,Running,S134,Active,Normal,0
EQ03249,Dump Truck,S123,5.2,2.8,68,39.2,89,C4582,OP1080,12.724397,80.260418,Good,97,Running,S123,Active,Normal,0
EQ03250,Excavator,S088,5.4,2.8,82,26.5,84,C2599,OP1079,12.706035,80.038695,Good,79,Running,S088,Active,Normal,0
EQ03251,Excavator,S088,7.9,0.0,77,18.6,82,C4329,OP0443,13.346058,80.301637,Good,76,Running,S088,Active,Normal,0
EQ03252,Skid Steer Loader,S033,9.6,1.7,51,28.0,100,C1228,OP0288,13.235945,80.233571,Good,94,Running,S033,Active,Normal,0
EQ03253,Skid Steer Loader,S130,7.6,0.5,88,12.3,95,C4450,OP1137,13.304162,80.127689,Good,71,Running,S130,Active,Normal,0
EQ03254,Bulldozer,S029,7.0,0.7,81,13.9,96,C6103,OP1105,13.027782,80.272907,Good,66,Running,S029,Active,Normal,0
EQ03255,Excavator,S019,10.5,1.7,65,20.3,96,C2960,OP0214,13.263393,80.188916,Good,79,Running,S019,Active,Normal,0
EQ03256,Wheel Loader,S012,5.9,1.1,82,38.5,86,C8374,OP0900,12.856501,80.040138,Good,72,Running,S012,Active,Normal,0
EQ03257,Skid Steer Loader,S134,6.6,0.2,89,23.9,86,C3778,OP1150,13.305215,80.371073,Good,84,Running,S134,Active,Normal,0
EQ03258,Dump Truck,S124,8.3,0.8,50,38.8,84,C1884,OP0335,13.341826,80.032841,Good,71,Running,S124,Active,Normal,0
EQ03259,Excavator,S049,5.3,1.9,95,25.6,86,C3638,OP0210,12.768858,80.363996,Good,77,Running,S049,Active,Normal,0
EQ03260,Skid Steer Loader,S092,10.8,0.9,85,38.3,98,C3034,OP0142,12.864204,79.996772,Due Soon,96,Running,S132,Active,Wrong Site,1
EQ03261,Dump Truck,S105,9.5,2.7,91,18.6,100,C7180,OP0216,12.714045,80.031345,Due Soon,75,Running,S105,Active,Normal,0
EQ03262,Wheel Loader,S132,9.4,2.4,43,35.0,88,C9500,OP0280,12.890281,80.003564,Good,72,Running,S132,Active,Normal,0
EQ03263,Excavator,S006,8.8,0.2,82,39.1,98,C8233,OP0834,12.969831,80.094298,Good,66,Running,S006,Active,Normal,0
EQ03264,Motor Grader,S001,6.8,2.4,73,15.3,100,C4028,OP1119,12.992702,80.286961,Good,92,Running,S001,Active,Normal,0
EQ03265,Excavator,S046,7.9,0.5,43,38.9,82,C3745,OP0385,13.138208,80.168187,Due Soon,74,Running,S046,Active,Normal,0
EQ03266,Dump Truck,S005,9.1,0.9,87,25.5,93,C1529,OP0878,12.994726,80.026636,Good,87,Running,S005,Active,Normal,0
EQ03267,Motor Grader,S053,7.7,1.8,92,38.5,92,C7698,OP0003,12.927318,80.098766,Good,65,Running,S053,Active,Normal,0
EQ03268,Wheel Loader,S103,5.3,1.1,74,19.4,89,C1832,OP0500,12.895959,80.251303,Due Soon,65,Running,S103,Active,Normal,0
EQ03269,Backhoe Loader,S083,6.2,2.3,93,20.6,83,C8499,OP0133,13.013296,80.198698,Good,82,Running,S083,Active,Normal,0
EQ03270,Motor Grader,S032,5.7,2.1,43,21.0,89,C9654,OP0367,12.799327,80.18924,Overdue,97,Running,S032,Active,Normal,0
EQ03271,Wheel Loader,S124,6.9,1.3,50,39.8,89,C3843,OP1179,13.206184,80.030949,Good,69,Running,S124,Active,Normal,0
EQ03272,Motor Grader,S076,9.6,1.4,80,37.9,100,C9570,OP0191,13.134952,79.990422,Due Soon,89,Running,S076,Active,Normal,0
EQ03273,Excavator,S087,0.5,22.0,41,14.9,99,C1858,OP0193,13.105622,80.388765,Good,5,Idle,S087,Active,High Idle,1
EQ03274,Wheel Loader,S107,7.8,0.5,66,27.5,82,C7695,OP0175,13.087102,80.324546,Good,89,Running,S107,Active,Normal,0
EQ03275,Skid Steer Loader,S137,0.5,22.0,40,37.8,99,C9543,OP0228,12.776459,80.099751,Good,5,Idle,S137,Active,High Idle,1
EQ03276,Backhoe Loader,S011,10.7,1.6,66,33.8,88,C5284,OP0626,12.987459,80.310097,Good,79,Running,S011,Active,Normal,0
EQ03277,Dump Truck,S125,10.4,2.8,88,13.8,93,C4898,OP0252,13.312432,80.063088,Good,89,Running,S125,Active,Normal,0
EQ03278,Bulldozer,S093,8.9,0.1,43,22.4,96,C2003,OP0070,13.287909,80.168865,Good,68,Running,S093,Active,Normal,0
EQ03279,Dump Truck,S102,8.6,3.0,95,24.0,87,C9924,OP0411,13.203286,80.230534,Good,66,Running,S102,Active,Normal,0
